,data_mes,satelite,id_1,estado,bioma,qtd
1805,2013-08-01,NPP-375,16,AMAPÁ,Amazônia,89
1806,2013-08-01,NPP-375,17,TOCANTINS,Amazônia,207
1807,2013-08-01,NPP-375,17,TOCANTINS,Cerrado,15779
1808,2013-08-01,NPP-375,21,MARANHÃO,Amazônia,1264
1809,2013-08-01,NPP-375,21,MARANHÃO,Caatinga,104
1810,2013-08-01,NPP-375,21,MARANHÃO,Cerrado,13517
1811,2013-08-01,NPP-375,22,PIAUÍ,Caatinga,2483
1812,2013-08-01,NPP-375,22,PIAUÍ,Cerrado,5743
1813,2013-08-01,NPP-375,23,CEARÁ,Caatinga,446
1814,2013-08-01,NPP-375,24,RIO GRANDE DO NORTE,Caatinga,105
1815,2013-08-01,NPP-375,24,RIO GRANDE DO NORTE,Mata Atlântica,17
1816,2013-08-01,NPP-375,25,PARAÍBA,Caatinga,69
1817,2013-08-01,NPP-375,25,PARAÍBA,Mata Atlântica,6
1818,2013-08-01,NPP-375,26,PERNAMBUCO,Caatinga,193
1819,2013-08-01,NPP-375,26,PERNAMBUCO,Mata Atlântica,17
1820,2013-08-01,NPP-375,27,ALAGOAS,Caatinga,4
1821,2013-08-01,NPP-375,27,ALAGOAS,Mata Atlântica,5
1822,2013-08-01,NPP-375,28,SERGIPE,Caatinga,2
1823,2013-08-01,NPP-375,28,SERGIPE,Mata Atlântica,3
1824,2013-08-01,NPP-375,29,BAHIA,Caatinga,1439
1825,2013-08-01,NPP-375,29,BAHIA,Cerrado,2679
1826,2013-08-01,NPP-375,29,BAHIA,Mata Atlântica,284
1827,2013-08-01,NPP-375,31,MINAS GERAIS,Caatinga,151
1828,2013-08-01,NPP-375,31,MINAS GERAIS,Cerrado,4629
1829,2013-08-01,NPP-375,31,MINAS GERAIS,Mata Atlântica,2258
1830,2013-08-01,NPP-375,32,ESPÍRITO SANTO,Mata Atlântica,421
1831,2013-08-01,NPP-375,33,RIO DE JANEIRO,Mata Atlântica,671
1832,2013-08-01,NPP-375,35,SÃO PAULO,Cerrado,1723
1833,2013-08-01,NPP-375,35,SÃO PAULO,Mata Atlântica,3179
1834,2013-08-01,NPP-375,41,PARANÁ,Cerrado,72
1835,2013-08-01,NPP-375,41,PARANÁ,Mata Atlântica,3182
1836,2013-08-01,NPP-375,42,SANTA CATARINA,Mata Atlântica,1865
1837,2013-08-01,NPP-375,43,RIO GRANDE DO SUL,Mata Atlântica,887
1838,2013-08-01,NPP-375,43,RIO GRANDE DO SUL,Pampa,669
1839,2013-08-01,NPP-375,50,MATO GROSSO DO SUL,Cerrado,1690
1840,2013-08-01,NPP-375,50,MATO GROSSO DO SUL,Mata Atlântica,573
1841,2013-08-01,NPP-375,50,MATO GROSSO DO SUL,Pantanal,1446
1842,2013-08-01,NPP-375,51,MATO GROSSO,Amazônia,16458
1843,2013-08-01,NPP-375,51,MATO GROSSO,Cerrado,12208
1844,2013-08-01,NPP-375,51,MATO GROSSO,Pantanal,652
1845,2013-08-01,NPP-375,52,GOIÁS,Cerrado,4795
1846,2013-08-01,NPP-375,52,GOIÁS,Mata Atlântica,158
1847,2013-08-01,NPP-375,53,DISTRITO FEDERAL,Cerrado,307
1848,2013-09-01,AQUA_M-T,11,RONDÔNIA,Amazônia,2472
1849,2013-09-01,AQUA_M-T,12,ACRE,Amazônia,3331
1850,2013-09-01,AQUA_M-T,13,AMAZONAS,Amazônia,2204
1851,2013-09-01,AQUA_M-T,14,RORAIMA,Amazônia,39
1852,2013-09-01,AQUA_M-T,15,PARÁ,Amazônia,4363
1853,2013-09-01,AQUA_M-T,16,AMAPÁ,Amazônia,126
1854,2013-09-01,AQUA_M-T,17,TOCANTINS,Amazônia,123
1855,2013-09-01,AQUA_M-T,17,TOCANTINS,Cerrado,2389
1856,2013-09-01,AQUA_M-T,21,MARANHÃO,Amazônia,389
1857,2013-09-01,AQUA_M-T,21,MARANHÃO,Caatinga,29
1858,2013-09-01,AQUA_M-T,21,MARANHÃO,Cerrado,3894
1859,2013-09-01,AQUA_M-T,22,PIAUÍ,Caatinga,757
1860,2013-09-01,AQUA_M-T,22,PIAUÍ,Cerrado,1544
1861,2013-09-01,AQUA_M-T,23,CEARÁ,Caatinga,177
1862,2013-09-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Caatinga,6
1863,2013-09-01,AQUA_M-T,25,PARAÍBA,Caatinga,20
1864,2013-09-01,AQUA_M-T,25,PARAÍBA,Mata Atlântica,1
1865,2013-09-01,AQUA_M-T,26,PERNAMBUCO,Caatinga,131
1866,2013-09-01,AQUA_M-T,26,PERNAMBUCO,Mata Atlântica,5
1867,2013-09-01,AQUA_M-T,27,ALAGOAS,Mata Atlântica,5
1868,2013-09-01,AQUA_M-T,28,SERGIPE,Mata Atlântica,1
1869,2013-09-01,AQUA_M-T,29,BAHIA,Caatinga,1261
1870,2013-09-01,AQUA_M-T,29,BAHIA,Cerrado,1033
1871,2013-09-01,AQUA_M-T,29,BAHIA,Mata Atlântica,323
1872,2013-09-01,AQUA_M-T,31,MINAS GERAIS,Caatinga,71
1873,2013-09-01,AQUA_M-T,31,MINAS GERAIS,Cerrado,860
1874,2013-09-01,AQUA_M-T,31,MINAS GERAIS,Mata Atlântica,687
1875,2013-09-01,AQUA_M-T,32,ESPÍRITO SANTO,Mata Atlântica,28
1876,2013-09-01,AQUA_M-T,33,RIO DE JANEIRO,Mata Atlântica,118
1877,2013-09-01,AQUA_M-T,35,SÃO PAULO,Cerrado,164
1878,2013-09-01,AQUA_M-T,35,SÃO PAULO,Mata Atlântica,426
1879,2013-09-01,AQUA_M-T,41,PARANÁ,Cerrado,7
1880,2013-09-01,AQUA_M-T,41,PARANÁ,Mata Atlântica,538
1881,2013-09-01,AQUA_M-T,42,SANTA CATARINA,Mata Atlântica,370
1882,2013-09-01,AQUA_M-T,43,RIO GRANDE DO SUL,Mata Atlântica,230
1883,2013-09-01,AQUA_M-T,43,RIO GRANDE DO SUL,Pampa,126
1884,2013-09-01,AQUA_M-T,50,MATO GROSSO DO SUL,Cerrado,437
1885,2013-09-01,AQUA_M-T,50,MATO GROSSO DO SUL,Mata Atlântica,61
1886,2013-09-01,AQUA_M-T,50,MATO GROSSO DO SUL,Pantanal,590
1887,2013-09-01,AQUA_M-T,51,MATO GROSSO,Amazônia,3739
1888,2013-09-01,AQUA_M-T,51,MATO GROSSO,Cerrado,1565
1889,2013-09-01,AQUA_M-T,51,MATO GROSSO,Pantanal,611
1890,2013-09-01,AQUA_M-T,52,GOIÁS,Cerrado,689
1891,2013-09-01,AQUA_M-T,52,GOIÁS,Mata Atlântica,46
1892,2013-09-01,AQUA_M-T,53,DISTRITO FEDERAL,Cerrado,33
1893,2013-09-01,NPP-375,11,RONDÔNIA,Amazônia,14156
1894,2013-09-01,NPP-375,11,RONDÔNIA,Cerrado,3
1895,2013-09-01,NPP-375,12,ACRE,Amazônia,13346
1896,2013-09-01,NPP-375,13,AMAZONAS,Amazônia,11505
1897,2013-09-01,NPP-375,14,RORAIMA,Amazônia,253
1898,2013-09-01,NPP-375,15,PARÁ,Amazônia,23873
1899,2013-09-01,NPP-375,16,AMAPÁ,Amazônia,749
1900,2013-09-01,NPP-375,17,TOCANTINS,Amazônia,882
1901,2013-09-01,NPP-375,17,TOCANTINS,Cerrado,24951
1902,2013-09-01,NPP-375,21,MARANHÃO,Amazônia,2354
1903,2013-09-01,NPP-375,21,MARANHÃO,Caatinga,280
1904,2013-09-01,NPP-375,21,MARANHÃO,Cerrado,30478
1905,2013-09-01,NPP-375,22,PIAUÍ,Caatinga,5750
1906,2013-09-01,NPP-375,22,PIAUÍ,Cerrado,13559
1907,2013-09-01,NPP-375,23,CEARÁ,Caatinga,1014
1908,2013-09-01,NPP-375,24,RIO GRANDE DO NORTE,Caatinga,149
1909,2013-09-01,NPP-375,24,RIO GRANDE DO NORTE,Mata Atlântica,6
1910,2013-09-01,NPP-375,25,PARAÍBA,Caatinga,128
1911,2013-09-01,NPP-375,25,PARAÍBA,Mata Atlântica,23
1912,2013-09-01,NPP-375,26,PERNAMBUCO,Caatinga,645
1913,2013-09-01,NPP-375,26,PERNAMBUCO,Mata Atlântica,36
1914,2013-09-01,NPP-375,27,ALAGOAS,Caatinga,18
1915,2013-09-01,NPP-375,27,ALAGOAS,Mata Atlântica,68
1916,2013-09-01,NPP-375,28,SERGIPE,Caatinga,9
1917,2013-09-01,NPP-375,28,SERGIPE,Mata Atlântica,19
1918,2013-09-01,NPP-375,29,BAHIA,Caatinga,6508
1919,2013-09-01,NPP-375,29,BAHIA,Cerrado,8395
1920,2013-09-01,NPP-375,29,BAHIA,Mata Atlântica,1183
1921,2013-09-01,NPP-375,31,MINAS GERAIS,Caatinga,537
1922,2013-09-01,NPP-375,31,MINAS GERAIS,Cerrado,7205
1923,2013-09-01,NPP-375,31,MINAS GERAIS,Mata Atlântica,3677
1924,2013-09-01,NPP-375,32,ESPÍRITO SANTO,Mata Atlântica,333
1925,2013-09-01,NPP-375,33,RIO DE JANEIRO,Mata Atlântica,634
1926,2013-09-01,NPP-375,35,SÃO PAULO,Cerrado,1961
1927,2013-09-01,NPP-375,35,SÃO PAULO,Mata Atlântica,3350
1928,2013-09-01,NPP-375,41,PARANÁ,Cerrado,58
1929,2013-09-01,NPP-375,41,PARANÁ,Mata Atlântica,3024
1930,2013-09-01,NPP-375,42,SANTA CATARINA,Mata Atlântica,1581
1931,2013-09-01,NPP-375,43,RIO GRANDE DO SUL,Mata Atlântica,1154
1932,2013-09-01,NPP-375,43,RIO GRANDE DO SUL,Pampa,617
1933,2013-09-01,NPP-375,50,MATO GROSSO DO SUL,Cerrado,3310
1934,2013-09-01,NPP-375,50,MATO GROSSO DO SUL,Mata Atlântica,333
1935,2013-09-01,NPP-375,50,MATO GROSSO DO SUL,Pantanal,4535
1936,2013-09-01,NPP-375,51,MATO GROSSO,Amazônia,29561
1937,2013-09-01,NPP-375,51,MATO GROSSO,Cerrado,13718
1938,2013-09-01,NPP-375,51,MATO GROSSO,Pantanal,4380
1939,2013-09-01,NPP-375,52,GOIÁS,Cerrado,7651
1940,2013-09-01,NPP-375,52,GOIÁS,Mata Atlântica,338
1941,2013-09-01,NPP-375,53,DISTRITO FEDERAL,Cerrado,227
1942,2013-10-01,AQUA_M-T,11,RONDÔNIA,Amazônia,510
1943,2013-10-01,AQUA_M-T,12,ACRE,Amazônia,318
1944,2013-10-01,AQUA_M-T,13,AMAZONAS,Amazônia,1235
1945,2013-10-01,AQUA_M-T,14,RORAIMA,Amazônia,116
1946,2013-10-01,AQUA_M-T,15,PARÁ,Amazônia,5510
1947,2013-10-01,AQUA_M-T,16,AMAPÁ,Amazônia,560
1948,2013-10-01,AQUA_M-T,17,TOCANTINS,Amazônia,154
1949,2013-10-01,AQUA_M-T,17,TOCANTINS,Cerrado,2040
1950,2013-10-01,AQUA_M-T,21,MARANHÃO,Amazônia,784
1951,2013-10-01,AQUA_M-T,21,MARANHÃO,Caatinga,19
1952,2013-10-01,AQUA_M-T,21,MARANHÃO,Cerrado,2418
1953,2013-10-01,AQUA_M-T,22,PIAUÍ,Caatinga,588
1954,2013-10-01,AQUA_M-T,22,PIAUÍ,Cerrado,653
1955,2013-10-01,AQUA_M-T,23,CEARÁ,Caatinga,472
1956,2013-10-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Caatinga,62
1957,2013-10-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Mata Atlântica,1
1958,2013-10-01,AQUA_M-T,25,PARAÍBA,Caatinga,51
1959,2013-10-01,AQUA_M-T,25,PARAÍBA,Mata Atlântica,2
1960,2013-10-01,AQUA_M-T,26,PERNAMBUCO,Caatinga,148
1961,2013-10-01,AQUA_M-T,26,PERNAMBUCO,Mata Atlântica,9
1962,2013-10-01,AQUA_M-T,27,ALAGOAS,Caatinga,2
1963,2013-10-01,AQUA_M-T,27,ALAGOAS,Mata Atlântica,21
1964,2013-10-01,AQUA_M-T,28,SERGIPE,Mata Atlântica,3
1965,2013-10-01,AQUA_M-T,29,BAHIA,Caatinga,769
1966,2013-10-01,AQUA_M-T,29,BAHIA,Cerrado,733
1967,2013-10-01,AQUA_M-T,29,BAHIA,Mata Atlântica,364
1968,2013-10-01,AQUA_M-T,31,MINAS GERAIS,Caatinga,53
1969,2013-10-01,AQUA_M-T,31,MINAS GERAIS,Cerrado,623
1970,2013-10-01,AQUA_M-T,31,MINAS GERAIS,Mata Atlântica,481
1971,2013-10-01,AQUA_M-T,32,ESPÍRITO SANTO,Mata Atlântica,32
1972,2013-10-01,AQUA_M-T,33,RIO DE JANEIRO,Mata Atlântica,37
1973,2013-10-01,AQUA_M-T,35,SÃO PAULO,Cerrado,65
1974,2013-10-01,AQUA_M-T,35,SÃO PAULO,Mata Atlântica,68
1975,2013-10-01,AQUA_M-T,41,PARANÁ,Mata Atlântica,238
1976,2013-10-01,AQUA_M-T,42,SANTA CATARINA,Mata Atlântica,116
1977,2013-10-01,AQUA_M-T,43,RIO GRANDE DO SUL,Mata Atlântica,54
1978,2013-10-01,AQUA_M-T,43,RIO GRANDE DO SUL,Pampa,59
1979,2013-10-01,AQUA_M-T,50,MATO GROSSO DO SUL,Cerrado,98
1980,2013-10-01,AQUA_M-T,50,MATO GROSSO DO SUL,Mata Atlântica,12
1981,2013-10-01,AQUA_M-T,50,MATO GROSSO DO SUL,Pantanal,283
1982,2013-10-01,AQUA_M-T,51,MATO GROSSO,Amazônia,1055
1983,2013-10-01,AQUA_M-T,51,MATO GROSSO,Cerrado,512
1984,2013-10-01,AQUA_M-T,51,MATO GROSSO,Pantanal,261
1985,2013-10-01,AQUA_M-T,52,GOIÁS,Cerrado,551
1986,2013-10-01,AQUA_M-T,52,GOIÁS,Mata Atlântica,16
1987,2013-10-01,AQUA_M-T,53,DISTRITO FEDERAL,Cerrado,3
1988,2013-10-01,NPP-375,11,RONDÔNIA,Amazônia,3374
1989,2013-10-01,NPP-375,12,ACRE,Amazônia,1743
1990,2013-10-01,NPP-375,13,AMAZONAS,Amazônia,5160
1991,2013-10-01,NPP-375,14,RORAIMA,Amazônia,972
1992,2013-10-01,NPP-375,15,PARÁ,Amazônia,29360
1993,2013-10-01,NPP-375,16,AMAPÁ,Amazônia,2537
1994,2013-10-01,NPP-375,17,TOCANTINS,Amazônia,985
1995,2013-10-01,NPP-375,17,TOCANTINS,Cerrado,20363
1996,2013-10-01,NPP-375,21,MARANHÃO,Amazônia,5633
1997,2013-10-01,NPP-375,21,MARANHÃO,Caatinga,191
1998,2013-10-01,NPP-375,21,MARANHÃO,Cerrado,19753
1999,2013-10-01,NPP-375,22,PIAUÍ,Caatinga,4478
2000,2013-10-01,NPP-375,22,PIAUÍ,Cerrado,7852
2001,2013-10-01,NPP-375,23,CEARÁ,Caatinga,2788
2002,2013-10-01,NPP-375,24,RIO GRANDE DO NORTE,Caatinga,359
2003,2013-10-01,NPP-375,24,RIO GRANDE DO NORTE,Mata Atlântica,32
2004,2013-10-01,NPP-375,25,PARAÍBA,Caatinga,427
2005,2013-10-01,NPP-375,25,PARAÍBA,Mata Atlântica,60
2006,2013-10-01,NPP-375,26,PERNAMBUCO,Caatinga,1171
2007,2013-10-01,NPP-375,26,PERNAMBUCO,Mata Atlântica,96
2008,2013-10-01,NPP-375,27,ALAGOAS,Caatinga,42
2009,2013-10-01,NPP-375,27,ALAGOAS,Mata Atlântica,182
2010,2013-10-01,NPP-375,28,SERGIPE,Caatinga,14
2011,2013-10-01,NPP-375,28,SERGIPE,Mata Atlântica,27
2012,2013-10-01,NPP-375,29,BAHIA,Caatinga,5497
2013,2013-10-01,NPP-375,29,BAHIA,Cerrado,6622
2014,2013-10-01,NPP-375,29,BAHIA,Mata Atlântica,1795
2015,2013-10-01,NPP-375,31,MINAS GERAIS,Caatinga,470
2016,2013-10-01,NPP-375,31,MINAS GERAIS,Cerrado,5443
2017,2013-10-01,NPP-375,31,MINAS GERAIS,Mata Atlântica,2980
2018,2013-10-01,NPP-375,32,ESPÍRITO SANTO,Mata Atlântica,214
2019,2013-10-01,NPP-375,33,RIO DE JANEIRO,Mata Atlântica,288
2020,2013-10-01,NPP-375,35,SÃO PAULO,Cerrado,936
2021,2013-10-01,NPP-375,35,SÃO PAULO,Mata Atlântica,1082
2022,2013-10-01,NPP-375,41,PARANÁ,Cerrado,4
2023,2013-10-01,NPP-375,41,PARANÁ,Mata Atlântica,1489
2024,2013-10-01,NPP-375,42,SANTA CATARINA,Mata Atlântica,618
2025,2013-10-01,NPP-375,43,RIO GRANDE DO SUL,Mata Atlântica,478
2026,2013-10-01,NPP-375,43,RIO GRANDE DO SUL,Pampa,358
2027,2013-10-01,NPP-375,50,MATO GROSSO DO SUL,Cerrado,888
2028,2013-10-01,NPP-375,50,MATO GROSSO DO SUL,Mata Atlântica,112
2029,2013-10-01,NPP-375,50,MATO GROSSO DO SUL,Pantanal,2242
2030,2013-10-01,NPP-375,51,MATO GROSSO,Amazônia,9151
2031,2013-10-01,NPP-375,51,MATO GROSSO,Cerrado,4632
2032,2013-10-01,NPP-375,51,MATO GROSSO,Pantanal,2830
2033,2013-10-01,NPP-375,52,GOIÁS,Cerrado,6313
2034,2013-10-01,NPP-375,52,GOIÁS,Mata Atlântica,79
2035,2013-10-01,NPP-375,53,DISTRITO FEDERAL,Cerrado,56
2036,2013-11-01,AQUA_M-T,11,RONDÔNIA,Amazônia,103
2037,2013-11-01,AQUA_M-T,12,ACRE,Amazônia,108
2038,2013-11-01,AQUA_M-T,13,AMAZONAS,Amazônia,258
2039,2013-11-01,AQUA_M-T,14,RORAIMA,Amazônia,125
2040,2013-11-01,AQUA_M-T,15,PARÁ,Amazônia,3844
2041,2013-11-01,AQUA_M-T,16,AMAPÁ,Amazônia,613
2042,2013-11-01,AQUA_M-T,17,TOCANTINS,Amazônia,15
2043,2013-11-01,AQUA_M-T,17,TOCANTINS,Cerrado,305
2044,2013-11-01,AQUA_M-T,21,MARANHÃO,Amazônia,1146
2045,2013-11-01,AQUA_M-T,21,MARANHÃO,Caatinga,24
2046,2013-11-01,AQUA_M-T,21,MARANHÃO,Cerrado,1198
2047,2013-11-01,AQUA_M-T,22,PIAUÍ,Caatinga,481
2048,2013-11-01,AQUA_M-T,22,PIAUÍ,Cerrado,109
2049,2013-11-01,AQUA_M-T,23,CEARÁ,Caatinga,986
2050,2013-11-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Caatinga,71
2051,2013-11-01,AQUA_M-T,25,PARAÍBA,Caatinga,85
2052,2013-11-01,AQUA_M-T,25,PARAÍBA,Mata Atlântica,2
2053,2013-11-01,AQUA_M-T,26,PERNAMBUCO,Caatinga,100
2054,2013-11-01,AQUA_M-T,26,PERNAMBUCO,Mata Atlântica,2
2055,2013-11-01,AQUA_M-T,27,ALAGOAS,Caatinga,2
2056,2013-11-01,AQUA_M-T,27,ALAGOAS,Mata Atlântica,6
2057,2013-11-01,AQUA_M-T,28,SERGIPE,Caatinga,2
2058,2013-11-01,AQUA_M-T,28,SERGIPE,Mata Atlântica,4
2059,2013-11-01,AQUA_M-T,29,BAHIA,Caatinga,126
2060,2013-11-01,AQUA_M-T,29,BAHIA,Cerrado,80
2061,2013-11-01,AQUA_M-T,29,BAHIA,Mata Atlântica,42
2062,2013-11-01,AQUA_M-T,31,MINAS GERAIS,Caatinga,12
2063,2013-11-01,AQUA_M-T,31,MINAS GERAIS,Cerrado,136
2064,2013-11-01,AQUA_M-T,31,MINAS GERAIS,Mata Atlântica,96
2065,2013-11-01,AQUA_M-T,32,ESPÍRITO SANTO,Mata Atlântica,11
2066,2013-11-01,AQUA_M-T,33,RIO DE JANEIRO,Mata Atlântica,26
2067,2013-11-01,AQUA_M-T,35,SÃO PAULO,Cerrado,45
2068,2013-11-01,AQUA_M-T,35,SÃO PAULO,Mata Atlântica,61
2069,2013-11-01,AQUA_M-T,41,PARANÁ,Mata Atlântica,113
2070,2013-11-01,AQUA_M-T,42,SANTA CATARINA,Mata Atlântica,80
2071,2013-11-01,AQUA_M-T,43,RIO GRANDE DO SUL,Mata Atlântica,43
2072,2013-11-01,AQUA_M-T,43,RIO GRANDE DO SUL,Pampa,59
2073,2013-11-01,AQUA_M-T,50,MATO GROSSO DO SUL,Cerrado,103
2074,2013-11-01,AQUA_M-T,50,MATO GROSSO DO SUL,Mata Atlântica,18
2075,2013-11-01,AQUA_M-T,50,MATO GROSSO DO SUL,Pantanal,247
2076,2013-11-01,AQUA_M-T,51,MATO GROSSO,Amazônia,403
2077,2013-11-01,AQUA_M-T,51,MATO GROSSO,Cerrado,237
2078,2013-11-01,AQUA_M-T,51,MATO GROSSO,Pantanal,266
2079,2013-11-01,AQUA_M-T,52,GOIÁS,Cerrado,157
2080,2013-11-01,AQUA_M-T,52,GOIÁS,Mata Atlântica,5
2081,2013-11-01,NPP-375,11,RONDÔNIA,Amazônia,679
2082,2013-11-01,NPP-375,11,RONDÔNIA,Cerrado,1
2083,2013-11-01,NPP-375,12,ACRE,Amazônia,388
2084,2013-11-01,NPP-375,13,AMAZONAS,Amazônia,1081
2085,2013-11-01,NPP-375,14,RORAIMA,Amazônia,947
2086,2013-11-01,NPP-375,15,PARÁ,Amazônia,18508
2087,2013-11-01,NPP-375,16,AMAPÁ,Amazônia,2980
2088,2013-11-01,NPP-375,17,TOCANTINS,Amazônia,129
2089,2013-11-01,NPP-375,17,TOCANTINS,Cerrado,1979
2090,2013-11-01,NPP-375,21,MARANHÃO,Amazônia,5065
2091,2013-11-01,NPP-375,21,MARANHÃO,Caatinga,112
2092,2013-11-01,NPP-375,21,MARANHÃO,Cerrado,5994
2093,2013-11-01,NPP-375,22,PIAUÍ,Caatinga,2514
2094,2013-11-01,NPP-375,22,PIAUÍ,Cerrado,1079
2095,2013-11-01,NPP-375,23,CEARÁ,Caatinga,4984
2096,2013-11-01,NPP-375,24,RIO GRANDE DO NORTE,Caatinga,334
2097,2013-11-01,NPP-375,24,RIO GRANDE DO NORTE,Mata Atlântica,14
2098,2013-11-01,NPP-375,25,PARAÍBA,Caatinga,518
2099,2013-11-01,NPP-375,25,PARAÍBA,Mata Atlântica,47
2100,2013-11-01,NPP-375,26,PERNAMBUCO,Caatinga,780
2101,2013-11-01,NPP-375,26,PERNAMBUCO,Mata Atlântica,81
2102,2013-11-01,NPP-375,27,ALAGOAS,Caatinga,70
2103,2013-11-01,NPP-375,27,ALAGOAS,Mata Atlântica,225
2104,2013-11-01,NPP-375,28,SERGIPE,Caatinga,21
2105,2013-11-01,NPP-375,28,SERGIPE,Mata Atlântica,21
2106,2013-11-01,NPP-375,29,BAHIA,Caatinga,1364
2107,2013-11-01,NPP-375,29,BAHIA,Cerrado,1214
2108,2013-11-01,NPP-375,29,BAHIA,Mata Atlântica,715
2109,2013-11-01,NPP-375,31,MINAS GERAIS,Caatinga,162
2110,2013-11-01,NPP-375,31,MINAS GERAIS,Cerrado,1612
2111,2013-11-01,NPP-375,31,MINAS GERAIS,Mata Atlântica,1310
2112,2013-11-01,NPP-375,32,ESPÍRITO SANTO,Mata Atlântica,152
2113,2013-11-01,NPP-375,33,RIO DE JANEIRO,Mata Atlântica,300
2114,2013-11-01,NPP-375,35,SÃO PAULO,Cerrado,773
2115,2013-11-01,NPP-375,35,SÃO PAULO,Mata Atlântica,1067
2116,2013-11-01,NPP-375,41,PARANÁ,Cerrado,3
2117,2013-11-01,NPP-375,41,PARANÁ,Mata Atlântica,1457
2118,2013-11-01,NPP-375,42,SANTA CATARINA,Mata Atlântica,525
2119,2013-11-01,NPP-375,43,RIO GRANDE DO SUL,Mata Atlântica,300
2120,2013-11-01,NPP-375,43,RIO GRANDE DO SUL,Pampa,263
2121,2013-11-01,NPP-375,50,MATO GROSSO DO SUL,Cerrado,746
2122,2013-11-01,NPP-375,50,MATO GROSSO DO SUL,Mata Atlântica,177
2123,2013-11-01,NPP-375,50,MATO GROSSO DO SUL,Pantanal,2160
2124,2013-11-01,NPP-375,51,MATO GROSSO,Amazônia,1954
2125,2013-11-01,NPP-375,51,MATO GROSSO,Cerrado,1399
2126,2013-11-01,NPP-375,51,MATO GROSSO,Pantanal,2750
2127,2013-11-01,NPP-375,52,GOIÁS,Cerrado,1036
2128,2013-11-01,NPP-375,52,GOIÁS,Mata Atlântica,25
2129,2013-11-01,NPP-375,53,DISTRITO FEDERAL,Cerrado,16
2130,2013-12-01,AQUA_M-T,11,RONDÔNIA,Amazônia,135
2131,2013-12-01,AQUA_M-T,12,ACRE,Amazônia,4
2132,2013-12-01,AQUA_M-T,13,AMAZONAS,Amazônia,277
2133,2013-12-01,AQUA_M-T,14,RORAIMA,Amazônia,164
2134,2013-12-01,AQUA_M-T,15,PARÁ,Amazônia,5579
2135,2013-12-01,AQUA_M-T,16,AMAPÁ,Amazônia,197
2136,2013-12-01,AQUA_M-T,17,TOCANTINS,Amazônia,9
2137,2013-12-01,AQUA_M-T,17,TOCANTINS,Cerrado,70
2138,2013-12-01,AQUA_M-T,21,MARANHÃO,Amazônia,1441
2139,2013-12-01,AQUA_M-T,21,MARANHÃO,Caatinga,38
2140,2013-12-01,AQUA_M-T,21,MARANHÃO,Cerrado,1118
2141,2013-12-01,AQUA_M-T,22,PIAUÍ,Caatinga,380
2142,2013-12-01,AQUA_M-T,22,PIAUÍ,Cerrado,50
2143,2013-12-01,AQUA_M-T,23,CEARÁ,Caatinga,910
2144,2013-12-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Caatinga,37
2145,2013-12-01,AQUA_M-T,24,RIO GRANDE DO NORTE,Mata Atlântica,2
2146,2013-12-01,AQUA_M-T,25,PARAÍBA,Caatinga,59
2147,2013-12-01,AQUA_M-T,25,PARAÍBA,Mata Atlântica,13
2148,2013-12-01,AQUA_M-T,26,PERNAMBUCO,Caatinga,94
2149,2013-12-01,AQUA_M-T,26,PERNAMBUCO,Mata Atlântica,27
2150,2013-12-01,AQUA_M-T,27,ALAGOAS,Caatinga,12
2151,2013-12-01,AQUA_M-T,27,ALAGOAS,Mata Atlântica,25
2152,2013-12-01,AQUA_M-T,28,SERGIPE,Caatinga,5
2153,2013-12-01,AQUA_M-T,28,SERGIPE,Mata Atlântica,4
2154,2013-12-01,AQUA_M-T,29,BAHIA,Caatinga,30
2155,2013-12-01,AQUA_M-T,29,BAHIA,Cerrado,32
2156,2013-12-01,AQUA_M-T,29,BAHIA,Mata Atlântica,45
2157,2013-12-01,AQUA_M-T,31,MINAS GERAIS,Caatinga,2
2158,2013-12-01,AQUA_M-T,31,MINAS GERAIS,Cerrado,39
2159,2013-12-01,AQUA_M-T,31,MINAS GERAIS,Mata Atlântica,39
2160,2013-12-01,AQUA_M-T,32,ESPÍRITO SANTO,Mata Atlântica,8
2161,2013-12-01,AQUA_M-T,33,RIO DE JANEIRO,Mata Atlântica,6
2162,2013-12-01,AQUA_M-T,35,SÃO PAULO,Cerrado,40
2163,2013-12-01,AQUA_M-T,35,SÃO PAULO,Mata Atlântica,53
2164,2013-12-01,AQUA_M-T,41,PARANÁ,Mata Atlântica,150
2165,2013-12-01,AQUA_M-T,42,SANTA CATARINA,Mata Atlântica,76
2166,2013-12-01,AQUA_M-T,43,RIO GRANDE DO SUL,Mata Atlântica,30
2167,2013-12-01,AQUA_M-T,43,RIO GRANDE DO SUL,Pampa,27
2168,2013-12-01,AQUA_M-T,50,MATO GROSSO DO SUL,Cerrado,38
2169,2013-12-01,AQUA_M-T,50,MATO GROSSO DO SUL,Mata Atlântica,20
2170,2013-12-01,AQUA_M-T,50,MATO GROSSO DO SUL,Pantanal,104
2171,2013-12-01,AQUA_M-T,51,MATO GROSSO,Amazônia,207
2172,2013-12-01,AQUA_M-T,51,MATO GROSSO,Cerrado,129
